ID,Time,Date,Place,Country,Continent,Latitude,Longitude,Depth,Mag,Type
usp000h237,2009-09-30 10:16:09.250000+00:00,2009-09-30,"30 km WSW of Pariaman, Indonesia",Indonesia,Asia,-0.72,99.867,81.0,7.6,earthquake
usp000h1ys,2009-09-29 17:48:10.990000+00:00,2009-09-29,"168 km SSW of Matavai, Samoa",Samoa,Oceania,-15.489,-172.095,18.0,8.1,earthquake
usp000h05x,2009-08-10 19:55:38.730000+00:00,2009-08-10,"266 km N of Bamboo Flat, India",India,Asia,14.099,92.902,24.0,7.5,earthquake
usp000h04j,2009-08-09 10:55:55.110000+00:00,2009-08-09,"161 km S of ?yama, Japan",Japan,Asia,33.167,137.944,292.0,7.1,earthquake
usp000gz8j,2009-07-15 09:22:29.030000+00:00,2009-07-15,"97 km WSW of Te Anau, New Zealand",New Zealand,Oceania,-45.762,166.562,12.0,7.8,earthquake
usp000gxkj,2009-05-28 08:24:46.560000+00:00,2009-05-28,"46 km NW of Guanaja, Honduras",Honduras,North America,16.731,-86.217,19.0,7.3,earthquake
usp000gv5p,2009-03-19 18:17:40.470000+00:00,2009-03-19,"191 km S of ‘Ohonua, Tonga",Tonga,Oceania,-23.043,-174.66,31.0,7.6,earthquake
usp000gtnc,2009-02-11 17:34:50.490000+00:00,2009-02-11,"196 km SSE of Sarangani, Philippines",Philippines,Asia,3.886,126.387,20.0,7.2,earthquake
usp000gsmz,2009-01-15 17:49:39.070000+00:00,2009-01-15,east of the Kuril Islands,Kuril Islands,Asia,46.857,155.154,36.0,7.4,earthquake
usp000gs3t,2009-01-03 22:33:40.290000+00:00,2009-01-03,"86 km WNW of Manokwari, Indonesia",Indonesia,Asia,-0.691,133.305,23.0,7.4,earthquake
usp000gs2d,2009-01-03 19:43:50.650000+00:00,2009-01-03,"140 km WNW of Manokwari, Indonesia",Indonesia,Asia,-0.414,132.885,17.0,7.7,earthquake
usp000gpbs,2008-11-24 09:02:58.760000+00:00,2008-11-24,"284 km WSW of Mil’kovo, Russia",Russia,Asia,54.203,154.322,492.0,7.3,earthquake
usp000gnur,2008-11-16 17:02:32.700000+00:00,2008-11-16,"135 km NW of Gorontalo, Indonesia",Indonesia,Asia,1.271,122.091,30.0,7.4,earthquake
usp000gbc0,2008-07-05 02:12:04.480000+00:00,2008-07-05,Sea of Okhotsk,Sea of Okhotsk,Asia,53.882,152.886,632.0,7.7,earthquake
usp000g650,2008-05-12 06:28:01.570000+00:00,2008-05-12,"58 km W of Tianpeng, China",China,Asia,31.002,103.322,19.0,7.9,earthquake
usp000g3q9,2008-04-12 00:30:12.600000+00:00,2008-04-12,Macquarie Island region,Macquarie Island,Australia,-55.664,158.453,16.0,7.1,earthquake
usp000g3eq,2008-04-09 12:46:12.720000+00:00,2008-04-09,"71 km SW of Isangel, Vanuatu",Vanuatu,Oceania,-20.071,168.892,33.0,7.3,earthquake
usp000g1w2,2008-03-20 22:32:57.930000+00:00,2008-03-20,"226 km SE of Hotan, China",China,Asia,35.49,81.467,10.0,7.2,earthquake
usp000fzx4,2008-02-25 08:36:33.030000+00:00,2008-02-25,"164 km WSW of Sungai Penuh, Indonesia",Indonesia,Asia,-2.486,99.972,25.0,7.2,earthquake
usp000fzau,2008-02-20 08:08:30.520000+00:00,2008-02-20,"56 km NW of Sinabang, Indonesia",Indonesia,Asia,2.768,95.964,26.0,7.4,earthquake
usp000fuse,2007-12-19 09:30:27.930000+00:00,2007-12-19,"207 km WSW of Adak, Alaska",Alaska,North America,51.36,-179.509,34.0,7.2,earthquake
usp000fu3q,2007-12-09 07:28:20.820000+00:00,2007-12-09,south of the Fiji Islands,Fiji,Oceania,-25.996,-177.514,152.0,7.8,earthquake
usp000ftj1,2007-11-29 19:00:20.420000+00:00,2007-11-29,"18 km WNW of Basse-Pointe, Martinique",Martinique,North America,14.944,-61.274,156.0,7.4,earthquake
usp000fshy,2007-11-14 15:40:50.530000+00:00,2007-11-14,"36 km ESE of Tocopilla, Chile",Chile,South America,-22.247,-69.89,40.0,7.7,earthquake
usp000frnh,2007-10-31 03:30:15.960000+00:00,2007-10-31,"Pagan region, Northern Mariana Islands",Mariana Islands,Oceania,18.9,145.388,207.0,7.2,earthquake
usp000fpgq,2007-09-30 05:23:34.070000+00:00,2007-09-30,"Auckland Islands, New Zealand region",New Zealand,Oceania,-49.271,164.115,10.0,7.4,earthquake
usp000fpca,2007-09-28 13:38:57.880000+00:00,2007-09-28,"Volcano Islands, Japan region",Japan,Asia,22.013,142.668,260.0,7.5,earthquake
usp000fn2b,2007-09-12 23:49:03.720000+00:00,2007-09-12,"87 km SW of Sungai Penuh, Indonesia",Indonesia,Asia,-2.625,100.841,35.0,7.9,earthquake
official20070912111026830_34,2007-09-12 11:10:26.830000+00:00,2007-09-12,"122 km SW of Bengkulu, Indonesia",Indonesia,Asia,-4.438,101.367,34.0,8.4,earthquake
usp000fm6b,2007-09-02 01:05:18.150000+00:00,2007-09-02,"97 km S of Lata, Solomon Islands",Solomon Islands,Oceania,-11.61,165.762,35.0,7.2,earthquake
usp000fjta,2007-08-15 23:40:57.890000+00:00,2007-08-15,"41 km SW of San Vicente de Cañete, Peru",Peru,South America,-13.386,-76.603,39.0,8.0,earthquake
usp000fj6k,2007-08-08 17:05:04.920000+00:00,2007-08-08,"35 km NNE of Rengasdengklok, Indonesia",Indonesia,Asia,-5.859,107.419,280.0,7.5,earthquake
usp000fhm9,2007-08-01 17:08:51.400000+00:00,2007-08-01,"56 km E of Luganville, Vanuatu",Vanuatu,Oceania,-15.595,167.68,120.0,7.2,earthquake
usp000f83m,2007-04-01 20:39:58.710000+00:00,2007-04-01,"45 km SSE of Gizo, Solomon Islands",Solomon Islands,Oceania,-8.466,157.043,24.0,8.1,earthquake
usp000f7b4,2007-03-25 00:40:01.610000+00:00,2007-03-25,"119 km S of Isangel, Vanuatu",Vanuatu,Oceania,-20.617,169.357,34.0,7.1,earthquake
usp000f34b,2007-01-21 11:27:45.060000+00:00,2007-01-21,"126 km WNW of Ternate, Indonesia",Indonesia,Asia,1.065,126.282,22.0,7.5,earthquake
usp000f2ab,2007-01-13 04:23:21.160000+00:00,2007-01-13,east of the Kuril Islands,Kuril Islands,Asia,46.243,154.524,10.0,8.1,earthquake
usp000f114,2006-12-26 12:26:21.140000+00:00,2006-12-26,"30 km SW of Hengchun, Taiwan",Taiwan,Asia,21.799,120.547,10.0,7.1,earthquake
usp000exfn,2006-11-15 11:14:13.570000+00:00,2006-11-15,Kuril Islands,Kuril Islands,Asia,46.592,153.266,10.0,8.3,earthquake
usp000ensm,2006-07-17 08:19:26.680000+00:00,2006-07-17,"226 km SSW of Singaparna, Indonesia",Indonesia,Asia,-9.284,107.419,20.0,7.7,earthquake
usp000eh87,2006-05-16 10:39:23.340000+00:00,2006-05-16,Kermadec Islands region,Kermadec Islands,Oceania,-31.81,-179.307,152.0,7.4,earthquake
usp000eg5g,2006-05-03 15:26:40.290000+00:00,2006-05-03,"47 km SSE of Pangai, Tonga",Tonga,Oceania,-20.187,-174.123,55.0,8.0,earthquake
usp000ef1h,2006-04-20 23:25:02.150000+00:00,2006-04-20,"80 km NE of Tilichiki, Russia",Russia,Asia,60.949,167.089,22.0,7.6,earthquake
usp000e8ys,2006-01-27 16:58:53.670000+00:00,2006-01-27,"196 km S of Ambon, Indonesia",Indonesia,Asia,-5.473,128.131,397.0,7.6,earthquake
usp000e7f0,2006-01-02 22:13:40.490000+00:00,2006-01-02,Fiji region,Fiji,Oceania,-19.926,-178.178,582.0,7.2,earthquake
usp000e7dd,2006-01-02 06:10:49.760000+00:00,2006-01-02,east of the South Sandwich Islands,South Sandwich Islands,Antarctica,-60.957,-21.606,13.0,7.4,earthquake
usp000e12e,2005-10-08 03:50:40.800000+00:00,2005-10-08,"21 km NNE of Muzaffar?b?d, Pakistan",Pakistan,Asia,34.539,73.588,26.0,7.6,earthquake
usp000e09h,2005-09-26 01:55:37.670000+00:00,2005-09-26,"39 km NW of Yurimaguas, Peru",Peru,South America,-5.678,-76.398,115.0,7.5,earthquake
usp000dz2j,2005-09-09 07:26:43.730000+00:00,2005-09-09,"135 km E of Kokopo, Papua New Guinea",Papua New Guinea,Oceania,-4.539,153.474,90.0,7.6,earthquake
usp000dxe2,2005-08-16 02:46:28.400000+00:00,2005-08-16,"66 km ESE of Ishinomaki, Japan",Japan,Asia,38.276,142.039,36.0,7.2,earthquake
usp000dvtc,2005-07-24 15:42:06.210000+00:00,2005-07-24,"Nicobar Islands, India region",India,Asia,7.92,92.19,16.0,7.2,earthquake
usp000dt25,2005-06-15 02:50:54.190000+00:00,2005-06-15,"153 km W of Big Lagoon, California",United States,North America,41.292,-125.953,16.0,7.2,earthquake
usp000dsw1,2005-06-13 22:44:33.900000+00:00,2005-06-13,"102 km ENE of Iquique, Chile",Chile,South America,-19.987,-69.197,115.0,7.8,earthquake
official20050328160936530_30,2005-03-28 16:09:36.530000+00:00,2005-03-28,"78 km WSW of Singkil, Indonesia",Indonesia,Asia,2.085,97.108,30.0,8.6,earthquake
usp000dhc1,2005-03-02 10:42:12.230000+00:00,2005-03-02,Banda Sea,Banda Sea,Asia,-6.527,129.933,201.0,7.1,earthquake
usp000dfj2,2005-02-05 12:23:18.940000+00:00,2005-02-05,"138 km SW of Palimbang, Philippines",Philippines,Asia,5.293,123.337,525.0,7.1,earthquake
usp000dbg6,2004-12-26 04:21:29.810000+00:00,2004-12-26,"284 km WNW of Sabang, Indonesia",Indonesia,Asia,6.91,92.958,39.0,7.2,earthquake
official20041226005853450_30,2004-12-26 00:58:53.450000+00:00,2004-12-26,2004 Sumatra - Andaman Islands Earthquake,Indonesia,Asia,3.295,95.982,30.0,9.1,earthquake
usp000db93,2004-12-23 14:59:04.410000+00:00,2004-12-23,north of Macquarie Island,Macquarie Island,Australia,-49.312,161.345,10.0,8.1,earthquake
usp000d975,2004-11-26 02:25:03.310000+00:00,2004-11-26,"29 km SSW of Nabire, Indonesia",Indonesia,Asia,-3.609,135.404,10.0,7.1,earthquake
usp000d8ze,2004-11-22 20:26:23.900000+00:00,2004-11-22,"255 km W of Riverton, New Zealand",New Zealand,Oceania,-46.676,164.721,10.0,7.1,earthquake
usp000d8gx,2004-11-15 09:06:56.560000+00:00,2004-11-15,"32 km SSW of Pizarro, Colombia",Colombia,South America,4.695,-77.508,15.0,7.2,earthquake
usp000d85g,2004-11-11 21:26:41.150000+00:00,2004-11-11,"63 km NW of Maubara, Timor Leste",Timor Leste,Asia,-8.152,124.868,10.0,7.5,earthquake
usp000d3mb,2004-09-05 14:57:18.610000+00:00,2004-09-05,"118 km ESE of Shing?, Japan",Japan,Asia,33.184,137.071,10.0,7.4,earthquake
usp000d3ka,2004-09-05 10:07:07.820000+00:00,2004-09-05,"94 km SE of Shing?, Japan",Japan,Asia,33.07,136.618,14.0,7.2,earthquake
usp000d0v4,2004-07-25 14:35:19.060000+00:00,2004-07-25,"100 km SSE of Jambi City, Indonesia",Indonesia,Asia,-2.427,103.981,582.0,7.3,earthquake
usp000d06s,2004-07-15 04:27:14.730000+00:00,2004-07-15,"208 km ENE of Levuka, Fiji",Fiji,Oceania,-17.656,-178.76,565.0,7.1,earthquake
usp000ckks,2004-02-07 02:42:35.210000+00:00,2004-02-07,"Near the south coast of Papua, Indonesia",Indonesia,Asia,-4.003,135.023,10.0,7.3,earthquake
usp000cgz9,2004-01-03 16:23:21.020000+00:00,2004-01-03,"202 km ESE of Tadine, New Caledonia",New Caledonia,Oceania,-22.253,169.683,22.0,7.1,earthquake
usp000cg90,2003-12-27 16:00:59.450000+00:00,2003-12-27,"201 km ESE of Tadine, New Caledonia",New Caledonia,Oceania,-22.015,169.766,10.0,7.3,earthquake
usp000cd1n,2003-11-17 06:43:06.800000+00:00,2003-11-17,"Rat Islands, Aleutian Islands, Alaska",Alaska,North America,51.146,178.65,33.0,7.8,earthquake
usp000c8sz,2003-09-27 11:33:25.080000+00:00,2003-09-27,"29 km S of Aktash, Russia",Russia,Asia,50.038,87.813,16.0,7.3,earthquake
usp000c8mb,2003-09-25 21:08:00.030000+00:00,2003-09-25,"119 km ESE of Shizunai-furukawach?, Japan",Japan,Asia,41.774,143.593,33.0,7.4,earthquake
official20030925195006360_27,2003-09-25 19:50:06.360000+00:00,2003-09-25,"134 km SSW of Kushiro, Japan",Japan,Asia,41.815,143.91,27.0,8.16,earthquake
usp000c5h6,2003-08-21 12:12:49.790000+00:00,2003-08-21,"56 km NW of Te Anau, New Zealand",New Zealand,Oceania,-45.104,167.144,28.0,7.2,earthquake
usp000c41f,2003-08-04 04:37:20.130000+00:00,2003-08-04,Scotia Sea,Scotia Sea,Antarctica,-60.532,-43.411,10.0,7.6,earthquake
usp000c2ka,2003-07-15 20:27:50.530000+00:00,2003-07-15,Carlsberg Ridge,Carlsberg Ridge,Asia,-2.598,68.382,10.0,7.6,earthquake
usp000c0ag,2003-06-20 06:19:38.910000+00:00,2003-06-20,"105 km E of Cruzeiro do Sul, Brazil",Brazil,South America,-7.606,-71.722,558.0,7.1,earthquake
usp000bsvs,2003-03-17 16:36:17.310000+00:00,2003-03-17,"Rat Islands, Aleutian Islands, Alaska",Alaska,North America,51.272,177.978,33.0,7.1,earthquake
usp000bnyr,2003-01-22 02:06:34.610000+00:00,2003-01-22,"16 km SSW of Cuyutlán, Mexico",Mexico,North America,18.77,-104.104,24.0,7.6,earthquake
usp000bnvq,2003-01-20 08:43:06.070000+00:00,2003-01-20,"126 km W of Kirakira, Solomon Islands",Solomon Islands,Oceania,-10.491,160.77,33.0,7.3,earthquake
usp000bhv1,2002-11-17 04:53:53.540000+00:00,2002-11-17,"262 km E of Dolinsk, Russia",Russia,Asia,47.824,146.209,459.0,7.3,earthquake
ak002e435qpj,2002-11-03 22:12:41.518000+00:00,2002-11-03,"75 km E of Cantwell, Alaska",Alaska,North America,63.5141,-147.4529,4.0,7.9,earthquake
usp000bfuz,2002-11-02 01:26:10.700000+00:00,2002-11-02,"50 km NW of Sinabang, Indonesia",Indonesia,Asia,2.824,96.085,30.0,7.4,earthquake
usp000be54,2002-10-10 10:50:20.570000+00:00,2002-10-10,"102 km SSE of Manokwari, Indonesia",Indonesia,Asia,-1.757,134.297,10.0,7.6,earthquake
usp000bbpf,2002-09-08 18:44:23.710000+00:00,2002-09-08,"68 km ESE of Aitape, Papua New Guinea",Papua New Guinea,Oceania,-3.302,142.945,13.0,7.6,earthquake
usp000ba6m,2002-08-19 11:08:24.310000+00:00,2002-08-19,south of the Fiji Islands,Fiji,Oceania,-23.884,178.495,675.0,7.7,earthquake
usp000ba6g,2002-08-19 11:01:01.190000+00:00,2002-08-19,Fiji region,Fiji,Oceania,-21.696,-179.513,580.0,7.7,earthquake
usp000b73z,2002-06-28 17:19:30.270000+00:00,2002-06-28,"50 km SW of Dongning, China",China,Asia,43.752,130.666,566.0,7.3,earthquake
usp000b37m,2002-04-26 16:06:07+00:00,2002-04-26,"20 km SSW of Merizo Village, Guam",Guam,Oceania,13.088,144.619,85.0,7.1,earthquake
usp000b1e2,2002-03-31 06:52:50.490000+00:00,2002-03-31,"67 km ENE of Hualien City, Taiwan",Taiwan,Asia,24.279,122.179,32.0,7.1,earthquake
usp000azqw,2002-03-05 21:16:09.130000+00:00,2002-03-05,"Mindanao, Philippines",Philippines,Asia,6.033,124.249,31.0,7.5,earthquake
usp000azhc,2002-03-03 12:08:19.740000+00:00,2002-03-03,"51 km SW of Jurm, Afghanistan",Afghanistan,Asia,36.502,70.482,225.0,7.4,earthquake
usp000avpw,2002-01-02 17:22:48.760000+00:00,2002-01-02,"50 km WNW of Port-Vila, Vanuatu",Vanuatu,Oceania,-17.6,167.856,21.0,7.2,earthquake
usp000aufx,2001-12-12 14:02:35.040000+00:00,2001-12-12,south of Australia,Australia,Oceania,-42.813,124.688,10.0,7.1,earthquake
usp000asvm,2001-11-14 09:26:10.010000+00:00,2001-11-14,"Southern Qinghai, China",China,Asia,35.946,90.541,10.0,7.8,earthquake
usp000ar78,2001-10-19 03:28:44.460000+00:00,2001-10-19,"155 km E of Kendari, Indonesia",Indonesia,Asia,-4.102,123.907,33.0,7.5,earthquake
usp000amsn,2001-08-21 06:52:06.250000+00:00,2001-08-21,"295 km NE of Gisborne, New Zealand",New Zealand,Oceania,-36.813,-179.575,33.0,7.1,earthquake
usp000aj40,2001-07-07 09:38:43.520000+00:00,2001-07-07,"51 km SW of Punta de Bombón, Peru",Peru,South America,-17.543,-72.077,33.0,7.6,earthquake
official20010623203314130_33,2001-06-23 20:33:14.130000+00:00,2001-06-23,"6 km SSW of Atico, Peru",Peru,South America,-16.265,-73.641,33.0,8.4,earthquake
usp000afyg,2001-06-03 02:41:57.160000+00:00,2001-06-03,"Kermadec Islands, New Zealand",New Zealand,Oceania,-29.666,-178.633,178.0,7.2,earthquake
usp000aa8b,2001-02-24 07:23:48.730000+00:00,2001-02-24,"137 km WNW of Ternate, Indonesia",Indonesia,Asia,1.271,126.249,35.0,7.1,earthquake
usp000a9kc,2001-02-13 19:28:30.260000+00:00,2001-02-13,"102 km SSE of Bengkulu, Indonesia",Indonesia,Asia,-4.68,102.562,36.0,7.4,earthquake
usp000a8ds,2001-01-26 03:16:40.500000+00:00,2001-01-26,"17 km NW of Bhach?u, India",India,Asia,23.419,70.232,16.0,7.7,earthquake
usp000a7m5,2001-01-13 17:33:32.380000+00:00,2001-01-13,"28 km SSW of Puerto El Triunfo, El Salvador",El Salvador,North America,13.049,-88.66,60.0,7.7,earthquake
usp000a7cv,2001-01-09 16:49:28+00:00,2001-01-09,"16 km NE of Port-Olry, Vanuatu",Vanuatu,Oceania,-14.928,167.17,103.0,7.1,earthquake
usp000a70h,2001-01-01 06:57:04.170000+00:00,2001-01-01,"21 km SE of Lukatan, Philippines",Philippines,Asia,6.898,126.579,33.0,7.5,earthquake
usp000a45f,2000-11-17 21:01:56.490000+00:00,2000-11-17,"138 km SSW of Kokopo, Papua New Guinea",Papua New Guinea,Oceania,-5.496,151.781,33.0,7.8,earthquake
usp000a3sp,2000-11-16 07:42:16.930000+00:00,2000-11-16,"135 km SE of Kokopo, Papua New Guinea",Papua New Guinea,Oceania,-5.233,153.102,30.0,7.8,earthquake
usp000a3qq,2000-11-16 04:54:56.740000+00:00,2000-11-16,"24 km N of Rabaul, Papua New Guinea",Papua New Guinea,Oceania,-3.98,152.169,33.0,8.0,earthquake
usp0009xzy,2000-08-06 07:27:12.900000+00:00,2000-08-06,"Bonin Islands, Japan region",Japan,Asia,28.856,139.556,394.0,7.4,earthquake
usp0009ut0,2000-06-18 14:44:13.310000+00:00,2000-06-18,South Indian Ocean,Indian Ocean,Indian Ocean,-13.802,97.453,10.0,7.9,earthquake
usp0009txv,2000-06-04 16:28:26.170000+00:00,2000-06-04,"103 km S of Bengkulu, Indonesia",Indonesia,Asia,-4.721,102.087,33.0,7.9,earthquake
usp0009suu,2000-05-12 18:43:18.120000+00:00,2000-05-12,"75 km N of San Antonio de los Cobres, Argentina",Argentina,South America,-23.548,-66.452,225.0,7.2,earthquake
usp0009sbh,2000-05-04 04:21:16.210000+00:00,2000-05-04,"89 km E of Luwuk, Indonesia",Indonesia,Asia,-1.105,123.573,26.0,7.6,earthquake
usp0009qb4,2000-03-28 11:00:22.510000+00:00,2000-03-28,"Volcano Islands, Japan region",Japan,Asia,22.338,143.73,126.0,7.6,earthquake
usp0009nxg,2000-02-25 01:43:58.640000+00:00,2000-02-25,"South Pacific Ocean, near the Tonga Islands",Tonga,Oceania,-19.528,173.818,33.0,7.1,earthquake
usp0009kx3,2000-01-08 16:47:20.580000+00:00,2000-01-08,"117 km SSW of Hihifo, Tonga",Tonga,Oceania,-16.925,-174.248,183.0,7.2,earthquake
usp0009jr8,1999-12-11 18:03:36.450000+00:00,1999-12-11,"14 km WNW of Bolitoc, Philippines",Philippines,Asia,15.766,119.74,33.0,7.3,earthquake
usp0009j4n,1999-11-26 13:21:15.570000+00:00,1999-11-26,"92 km ESE of Lakatoro, Vanuatu",Vanuatu,Oceania,-16.423,168.214,33.0,7.5,earthquake
usp0009hev,1999-11-12 16:57:19.550000+00:00,1999-11-12,"8 km S of Düzce, Turkey",Turkey,Europe,40.758,31.161,10.0,7.2,earthquake
ci9108652,1999-10-16 09:46:44.460000+00:00,1999-10-16,"Hector Mine, CA Earthquake",United States,North America,34.6033333,-116.265,13.0,7.1,earthquake
usp0009f7v,1999-09-30 16:31:15.690000+00:00,1999-09-30,"15 km W of San Baltazar Loxicha, Mexico",Mexico,North America,16.059,-96.931,60.0,7.5,earthquake
usp0009eq0,1999-09-20 17:47:18.490000+00:00,1999-09-20,"21 km S of Puli, Taiwan",Taiwan,Asia,23.772,120.982,33.0,7.7,earthquake
usp0009d4z,1999-08-17 00:01:39.130000+00:00,1999-08-17,"4 km ESE of Derince, Turkey",Turkey,Europe,40.748,29.864,17.0,7.6,earthquake
usp000982a,1999-05-16 00:51:20.460000+00:00,1999-05-16,"51 km SSE of Kokopo, Papua New Guinea",Papua New Guinea,Oceania,-4.751,152.486,73.0,7.1,earthquake
usp00097rj,1999-05-10 20:33:02.090000+00:00,1999-05-10,"92 km ENE of Kimbe, Papua New Guinea",Papua New Guinea,Oceania,-5.159,150.88,138.0,7.1,earthquake
usp00095z9,1999-04-08 13:10:34.080000+00:00,1999-04-08,"57 km ENE of Wangqing, China",China,Asia,43.607,130.35,565.0,7.1,earthquake
usp00095u8,1999-04-05 11:08:04+00:00,1999-04-05,"63 km W of Kimbe, Papua New Guinea",Papua New Guinea,Oceania,-5.591,149.568,150.0,7.4,earthquake
usp00093u0,1999-03-04 08:52:01.900000+00:00,1999-03-04,"69 km S of Tabiauan, Philippines",Philippines,Asia,5.397,121.937,33.0,7.1,earthquake
usp00092cr,1999-02-06 21:47:59.470000+00:00,1999-02-06,"146 km NW of Sola, Vanuatu",Vanuatu,Oceania,-12.853,166.697,90.0,7.3,earthquake
usp0008yx2,1998-11-29 14:10:31.960000+00:00,1998-11-29,"264 km ESE of Luwuk, Indonesia",Indonesia,Asia,-2.071,124.891,33.0,7.7,earthquake
usp0008tje,1998-08-20 06:40:55.820000+00:00,1998-08-20,"Bonin Islands, Japan region",Japan,Asia,28.932,139.329,440.0,7.1,earthquake
usp0008ssb,1998-08-04 18:59:20.100000+00:00,1998-08-04,"3 km E of Bahía de Caráquez, Ecuador",Ecuador,South America,-0.593,-80.393,33.0,7.2,earthquake
usp0008mdk,1998-05-03 23:30:21.910000+00:00,1998-05-03,"254 km SSE of Ishigaki, Japan",Japan,Asia,22.306,125.308,33.0,7.5,earthquake
usp0008j7s,1998-03-29 19:48:16.210000+00:00,1998-03-29,"178 km ENE of Levuka, Fiji",Fiji,Oceania,-17.552,-179.092,537.0,7.2,earthquake
usp0008hzd,1998-03-25 03:12:25.070000+00:00,1998-03-25,Balleny Islands region,Balleny Islands,Antarctica,-62.877,149.527,10.0,8.1,earthquake
usp0008f7c,1998-01-30 12:16:08.690000+00:00,1998-01-30,"34 km SSE of Antofagasta, Chile",Chile,South America,-23.913,-70.207,42.0,7.1,earthquake
usp0008dqq,1998-01-04 06:11:58.970000+00:00,1998-01-04,southeast of the Loyalty Islands,Loyalty Islands,Oceania,-22.301,170.911,100.0,7.5,earthquake
usp0008d0r,1997-12-22 02:05:50.080000+00:00,1997-12-22,"117 km N of Finschhafen, Papua New Guinea",Papua New Guinea,Oceania,-5.495,147.867,179.0,7.2,earthquake
usp0008btk,1997-12-05 11:26:54.690000+00:00,1997-12-05,"156 km S of Ust’-Kamchatsk Staryy, Russia",Russia,Asia,54.841,162.035,33.0,7.8,earthquake
usp0008a97,1997-11-08 10:02:52.610000+00:00,1997-11-08,western Xizang,Nepal,Asia,35.069,87.325,33.0,7.5,earthquake
usp00089q2,1997-10-28 06:15:17.330000+00:00,1997-10-28,"51 km N of Barranca, Peru",Peru,South America,-4.368,-76.681,112.0,7.2,earthquake
usp000892b,1997-10-15 01:03:33.460000+00:00,1997-10-15,"36 km SW of Monte Patria, Chile",Chile,South America,-30.933,-71.22,58.0,7.1,earthquake
usp000890q,1997-10-14 09:53:18.150000+00:00,1997-10-14,"192 km WSW of Haveluloto, Tonga",Tonga,Oceania,-22.101,-176.772,167.0,7.8,earthquake
usp00082uf,1997-05-25 23:22:33.190000+00:00,1997-05-25,south of the Kermadec Islands,Kermadec Islands,Oceania,-32.115,179.791,332.0,7.1,earthquake
usp000820p,1997-05-10 07:57:29.720000+00:00,1997-05-10,"58 km E of Q?’en, Iran",Iran,Asia,33.825,59.809,10.0,7.3,earthquake
usp00080wt,1997-04-21 12:02:26.430000+00:00,1997-04-21,"171 km NNW of Sola, Vanuatu",Vanuatu,Oceania,-12.584,166.676,33.0,7.7,earthquake
usp0007xx2,1997-02-27 21:08:02.360000+00:00,1997-02-27,"29 km ESE of Harnai, Pakistan",Pakistan,Asia,29.976,68.208,33.0,7.1,earthquake
usp0007w7v,1997-01-23 02:15:22.970000+00:00,1997-01-23,"16 km NW of Villazón, Bolivia",Bolivia,South America,-21.999,-65.719,276.0,7.1,earthquake
usp0007vrx,1997-01-11 20:28:26.020000+00:00,1997-01-11,"46 km WNW of El Habillal, Mexico",Mexico,North America,18.219,-102.756,33.0,7.2,earthquake
usp0007swp,1996-11-12 16:59:44.030000+00:00,1996-11-12,"60 km SW of Changuillo, Peru",Peru,South America,-14.993,-75.675,33.0,7.7,earthquake
usp0007n5m,1996-08-05 22:38:22.090000+00:00,1996-08-05,Fiji region,Fiji,Oceania,-20.69,-178.31,550.0,7.4,earthquake
